,date,amount_spend,user_id
10698,2019-06-08 18:34:42.237,rookie,user_20162
10699,2019-09-08 15:55:25.038,player,user_58133
10700,2019-07-08 18:40:31.102,rookie,user_33351
10701,2019-08-30 20:05:35.520,casual,user_73494
10702,2019-07-31 21:38:12.930,casual,user_62851
10703,2019-09-07 14:59:13.435,casual,user_57853
10704,2019-05-23 13:05:23.617,rookie,user_61712
10705,2019-07-11 12:56:14.412,rookie,user_35905
10707,2019-10-10 06:01:51.277,rookie,user_70379
10708,2019-07-22 08:30:11.815,casual,user_10851
10709,2019-08-01 23:41:30.773,casual,user_70386
10710,2019-08-23 05:27:24.950,rookie,user_64048
10711,2019-09-14 19:42:00.495,rookie,user_89569
10712,2019-10-08 08:50:10.456,rookie,user_87840
10713,2019-09-20 13:44:08.063,rookie,user_85467
10714,2019-10-09 06:16:27.630,casual,user_79175
10715,2019-08-31 07:41:12.928,rookie,user_111014
10716,2019-07-14 09:00:57.925,rookie,user_81771
10717,2019-08-02 12:16:28.976,rookie,user_103657
10719,2019-07-05 00:15:37.203,rookie,user_20930
10720,2019-07-12 07:54:21.676,rookie,user_36908
10721,2019-08-12 22:42:47.743,rookie,user_103411
10722,2019-08-15 00:10:22.992,rookie,user_49465
10723,2019-05-24 05:40:37.385,rookie,user_100128
10724,2019-07-04 14:13:46.283,whale,user_75584
10725,2019-06-05 19:13:31.262,rookie,user_84748
10726,2019-08-11 01:59:21.190,rookie,user_95284
10727,2019-06-28 07:56:55.499,rookie,user_21894
10728,2019-08-07 13:54:36.388,rookie,user_8574
10729,2019-07-12 14:15:34.796,casual,user_110553
10730,2019-08-06 07:50:52.287,casual,user_46321
10734,2019-08-02 22:56:29.794,rookie,user_7229
10735,2019-08-02 08:10:30.470,casual,user_43731
10736,2019-10-08 03:35:09.101,rookie,user_18976
10737,2019-08-17 00:01:04.868,casual,user_109272
10738,2019-09-04 04:07:10.120,casual,user_76082
10739,2019-06-30 10:50:26.326,rookie,user_99407
10740,2019-06-17 02:03:10.296,rookie,user_96775
10741,2019-09-18 02:32:18.665,player,user_87933
10742,2019-09-04 18:15:20.637,casual,user_101900
10743,2019-07-24 13:31:48.934,rookie,user_9773
10744,2019-09-23 16:33:46.340,rookie,user_37380
10745,2019-10-07 13:49:54.210,casual,user_44266
10746,2019-09-28 04:05:36.362,rookie,user_97197
10747,2019-07-23 01:02:42.336,casual,user_21664
10748,2019-08-21 18:20:03.698,rookie,user_25941
10751,2019-06-30 03:53:36.079,rookie,user_17199
10752,2019-06-08 02:21:02.385,rookie,user_105843
10753,2019-05-24 21:29:16.952,casual,user_96049
10754,2019-08-31 21:33:31.850,rookie,user_109967
10755,2019-10-03 10:10:32.985,whale,user_35051
10756,2019-09-13 04:22:55.682,casual,user_108359
10757,2019-09-14 03:28:55.954,rookie,user_12419
10758,2019-07-04 17:08:10.584,rookie,user_21117
10759,2019-06-29 00:01:26.710,rookie,user_54708
10760,2019-08-05 10:50:48.925,casual,user_86382
10761,2019-08-10 08:39:24.546,rookie,user_33464
10762,2019-06-27 19:34:30.609,rookie,user_43887
10763,2019-08-12 01:42:11.648,rookie,user_76012
10764,2019-08-22 00:51:35.526,rookie,user_2099
10765,2019-07-17 02:31:02.125,rookie,user_58074
10766,2019-06-29 07:05:58.327,player,user_10851
10767,2019-09-04 21:10:46.908,rookie,user_109967
10768,2019-06-11 19:47:50.867,rookie,user_67878
10769,2019-06-25 04:38:27.426,rookie,user_14314
10770,2019-10-09 02:57:16.921,casual,user_97828
10771,2019-09-20 19:04:16.968,rookie,user_74942
10772,2019-09-10 19:18:59.238,rookie,user_73494
10773,2019-10-04 07:14:59.121,casual,user_79139
10774,2019-10-10 04:19:18.915,casual,user_25941
10775,2019-10-09 07:02:34.742,rookie,user_50434
10776,2019-08-01 00:27:06.150,rookie,user_54407
10777,2019-10-04 04:23:43.285,rookie,user_97197
10778,2019-08-01 14:45:51.392,rookie,user_39326
10779,2019-07-01 03:08:36.475,rookie,user_6150
10780,2019-09-12 09:12:39.890,casual,user_70436
10781,2019-09-25 10:16:02.368,rookie,user_103789
10783,2019-09-25 18:30:20.456,rookie,user_41731
10784,2019-10-08 20:59:01.003,rookie,user_6952
10785,2019-07-08 02:41:41.028,rookie,user_74882
10786,2019-09-17 00:24:44.970,rookie,user_16655
10787,2019-09-17 04:43:36.345,player,user_19093
10788,2019-09-07 04:42:38.295,rookie,user_92101
10789,2019-05-23 00:43:49.751,rookie,user_89771
10790,2019-05-23 12:01:19.605,rookie,user_16179
10792,2019-09-18 19:19:17.505,rookie,user_22648
10793,2019-07-10 01:42:37.292,rookie,user_8590
10794,2019-07-14 16:09:58.424,rookie,user_70805
10795,2019-09-02 01:53:59.481,rookie,user_64048
10796,2019-09-30 07:07:42.615,rookie,user_70548
10798,2019-09-23 08:21:32.579,rookie,user_97197
10799,2019-07-03 07:08:52.421,casual,user_36614
10801,2019-07-14 07:45:20.171,casual,user_75218
10802,2019-09-12 21:10:20.055,rookie,user_4827
10803,2019-09-01 16:31:23.554,casual,user_70724
10804,2019-07-20 14:16:11.209,rookie,user_71317
10805,2019-07-16 04:58:47.015,rookie,user_21241
10806,2019-10-03 13:52:23.760,rookie,user_35460
10807,2019-08-31 13:50:43.115,rookie,user_25723
10808,2019-06-28 20:37:10.222,casual,user_17123
10809,2019-05-20 16:42:30.715,rookie,user_49051
10810,2019-09-17 22:53:46.233,rookie,user_100718
10811,2019-08-23 22:24:07.325,casual,user_109967
10812,2019-09-08 02:38:35.587,casual,user_17460
10813,2019-06-28 11:56:26.040,casual,user_49969
10814,2019-06-26 17:24:31.462,casual,user_109881
10815,2019-08-30 10:10:52.819,casual,user_27041
10816,2019-09-21 18:22:21.779,rookie,user_94410
10817,2019-07-23 09:19:16.533,rookie,user_61556
10818,2019-07-29 06:53:32.519,rookie,user_45211
10819,2019-08-22 21:11:24.757,rookie,user_111014
10820,2019-09-04 17:08:28.637,rookie,user_59299
10821,2019-08-03 20:19:01.924,rookie,user_102190
10822,2019-09-07 01:01:45.149,rookie,user_26068
10824,2019-07-20 19:01:38.869,rookie,user_74882
10825,2019-06-08 11:48:05.100,casual,user_104104
10826,2019-10-02 19:59:34.946,casual,user_90069
10827,2019-08-11 04:54:22.305,rookie,user_61123
10828,2019-08-28 15:30:15.915,rookie,user_32331
10829,2019-07-18 02:58:34.500,rookie,user_69354
10830,2019-09-25 05:01:11.696,player,user_60332
10831,2019-06-26 09:34:23.565,casual,user_7003
10832,2019-05-26 02:29:40.442,rookie,user_1531
10833,2019-08-28 05:58:32.051,rookie,user_57454
10834,2019-08-12 09:32:48.650,rookie,user_72316
10835,2019-09-05 19:01:48.820,rookie,user_79019
10837,2019-09-09 08:48:50.308,rookie,user_60553
10838,2019-08-19 13:40:40.886,player,user_24611
10840,2019-08-04 21:01:05.500,rookie,user_11058
10841,2019-06-18 11:04:06.262,rookie,user_93189
10842,2019-08-07 20:13:06.913,casual,user_88492
10843,2019-06-30 03:46:42.145,rookie,user_37831
10844,2019-08-02 10:32:40.594,rookie,user_75889
10845,2019-09-01 14:25:00.377,rookie,user_68930
10846,2019-07-07 13:40:21.758,rookie,user_21810
10847,2019-09-09 08:49:55.213,casual,user_60553
10849,2019-09-15 12:59:29.853,rookie,user_23324
10851,2019-09-24 22:44:05.313,casual,user_25572
10852,2019-09-11 03:54:53.370,rookie,user_109967
10853,2019-08-14 04:48:48.379,rookie,user_36420
10854,2019-07-14 16:12:21.188,rookie,user_32710
10855,2019-08-22 05:14:30.226,rookie,user_102308
10856,2019-08-19 16:48:43.730,casual,user_88216
10857,2019-08-18 19:53:33.220,rookie,user_81594
10858,2019-09-19 11:55:35.448,rookie,user_41731
10859,2019-06-30 14:30:06.706,rookie,user_33431
10860,2019-08-17 11:32:03.113,rookie,user_17670
10862,2019-09-01 14:29:32.594,rookie,user_29517
10863,2019-07-29 17:59:29.786,rookie,user_51864
10864,2019-06-04 00:37:41.254,casual,user_63358
10865,2019-06-03 20:59:51.470,casual,user_1989
10866,2019-06-14 01:22:47.230,rookie,user_85430
10867,2019-06-02 05:55:59.071,rookie,user_77976
10868,2019-09-07 02:19:38.947,rookie,user_8226
10869,2019-07-10 11:29:38.083,casual,user_4887
10870,2019-08-04 19:01:09.026,rookie,user_76636
10871,2019-08-19 18:11:10.186,rookie,user_109955
10872,2019-09-17 16:24:23.818,rookie,user_99907
10873,2019-07-20 21:27:31.421,rookie,user_42884
10874,2019-09-02 00:27:50.632,casual,user_19093
10875,2019-07-01 00:07:41.057,rookie,user_10641
10876,2019-06-10 06:20:29.984,rookie,user_93600
10877,2019-09-24 00:37:36.481,rookie,user_41731
10878,2019-08-05 17:23:11.175,rookie,user_3809
10879,2019-07-28 15:03:44.708,rookie,user_33464
10880,2019-09-26 07:29:49.130,rookie,user_79175
10883,2019-06-21 02:46:18.465,rookie,user_46816
10884,2019-09-07 12:59:13.833,rookie,user_48276
10886,2019-06-17 20:54:41.172,rookie,user_85759
10887,2019-09-12 17:23:14.834,rookie,user_45678
10889,2019-09-17 10:01:29.023,rookie,user_73854
10890,2019-06-15 09:43:59.580,rookie,user_55000
10891,2019-07-15 21:23:15.606,rookie,user_104067
10892,2019-07-11 22:59:00.639,rookie,user_29364
10893,2019-08-02 01:33:21.846,casual,user_109777
10894,2019-07-24 02:51:29.146,rookie,user_107585
10895,2019-08-07 08:00:33.608,rookie,user_102167
10896,2019-06-26 19:34:26.410,rookie,user_46578
10897,2019-07-23 15:25:01.549,rookie,user_59401
10898,2019-07-20 15:04:28.157,player,user_8590
10899,2019-09-10 07:09:29.170,rookie,user_101178
10900,2019-07-15 20:15:36.333,casual,user_98930
10901,2019-08-28 10:39:42.598,rookie,user_70436
10902,2019-07-24 00:53:02.441,rookie,user_58153
10903,2019-09-09 08:51:45.654,rookie,user_60553
10904,2019-07-23 22:04:06.183,rookie,user_107900
10905,2019-10-03 21:20:28.722,casual,user_41731
10906,2019-07-07 05:04:48.024,rookie,user_79301
10907,2019-07-15 01:01:37.475,whale,user_75584
10908,2019-09-26 01:46:51.642,rookie,user_33218
10909,2019-06-14 17:49:54.741,rookie,user_128
10910,2019-08-16 23:07:11.922,rookie,user_102190
10911,2019-09-12 10:40:47.945,rookie,user_47278
10912,2019-09-05 08:54:12.143,rookie,user_84803
10913,2019-09-17 17:03:20.785,rookie,user_57408
10915,2019-07-03 18:45:10.524,rookie,user_58868
10916,2019-07-24 20:46:38.657,rookie,user_74078
10917,2019-06-10 03:43:10.009,rookie,user_77459
10918,2019-09-24 14:55:14.088,casual,user_12247
10919,2019-08-08 17:40:40.267,rookie,user_103562
10920,2019-08-31 14:31:36.375,casual,user_43887
10921,2019-07-09 01:53:12.611,rookie,user_98921
10922,2019-07-06 03:48:30.382,rookie,user_328
10923,2019-08-05 10:40:18.634,rookie,user_102318
10924,2019-06-05 00:01:54.753,player,user_104104
10925,2019-07-26 00:30:33.836,rookie,user_21304
10926,2019-09-25 17:31:49.361,casual,user_41731
10927,2019-10-09 05:15:20.852,casual,user_79175
10931,2019-06-24 16:58:35.670,rookie,user_53108
10932,2019-10-03 19:17:42.950,rookie,user_51634
10933,2019-07-28 22:07:43.779,rookie,user_82121
10934,2019-08-07 04:36:54.123,rookie,user_45211
10935,2019-06-11 05:06:35.047,player,user_84213
10936,2019-07-07 19:39:18.901,player,user_78685
10937,2019-06-15 00:36:34.987,rookie,user_55546
10938,2019-10-05 01:12:23.964,casual,user_93695
10939,2019-05-29 04:39:32.038,rookie,user_14467
10940,2019-08-13 01:55:11.624,rookie,user_43930
10941,2019-10-07 08:42:20.270,casual,user_1798
10942,2019-07-10 00:14:41.852,rookie,user_73151
10943,2019-09-25 03:13:28.708,player,user_60332
10945,2019-09-28 04:36:58.212,rookie,user_97197
10946,2019-09-05 22:15:18.846,rookie,user_93850
10947,2019-09-26 13:12:43.754,rookie,user_57131
10948,2019-10-02 07:45:20.939,casual,user_43887
10949,2019-07-17 06:41:31.895,rookie,user_94410
10950,2019-10-10 21:38:42.116,rookie,user_88492
10951,2019-10-07 06:40:06.956,rookie,user_24401
10952,2019-09-23 10:50:17.195,casual,user_102190
10953,2019-07-04 08:59:29.271,rookie,user_87278
10954,2019-08-05 12:51:16.284,casual,user_86390
10955,2019-07-22 15:56:46.910,rookie,user_11783
10956,2019-08-22 03:32:43.042,rookie,user_84926
10957,2019-07-25 02:06:44.188,casual,user_56767
10959,2019-08-28 11:15:44.562,rookie,user_53526
10960,2019-08-08 03:16:57.737,rookie,user_98935
10961,2019-08-28 07:43:59.280,rookie,user_72034
10962,2019-10-09 02:51:30.943,rookie,user_72872
10963,2019-06-26 02:36:38.816,rookie,user_78928
10964,2019-06-24 23:26:16.231,rookie,user_21894
10965,2019-07-23 00:49:53.964,casual,user_101707
10966,2019-05-21 00:11:05.088,rookie,user_101304
10968,2019-09-16 06:03:44.595,casual,user_29635
10970,2019-06-15 04:50:33.488,rookie,user_20933
10971,2019-08-20 04:43:13.517,rookie,user_90283
10972,2019-07-30 18:36:20.641,rookie,user_106604
10973,2019-06-12 20:17:21.786,rookie,user_46174
10975,2019-07-08 14:22:37.647,casual,user_43887
10976,2019-07-04 04:21:59.674,casual,user_88027
10977,2019-09-03 16:00:57.752,rookie,user_11849
10978,2019-07-06 00:30:50.449,rookie,user_35747
10979,2019-07-07 03:50:18.265,casual,user_21117
10980,2019-09-23 15:04:44.747,rookie,user_41731
10981,2019-08-09 21:55:06.043,casual,user_33542
10982,2019-09-30 20:26:31.579,rookie,user_111247
10983,2019-09-12 14:24:44.341,rookie,user_19479
10984,2019-09-02 02:22:48.597,rookie,user_27926
10985,2019-07-14 02:29:10.764,casual,user_85378
10986,2019-08-09 22:56:49.909,casual,user_79515
10987,2019-09-30 21:57:20.622,rookie,user_73854
10988,2019-09-08 04:02:49.494,casual,user_41513
10989,2019-07-28 17:16:06.436,casual,user_108492
10990,2019-10-10 10:29:47.017,casual,user_101765
10991,2019-06-02 02:32:10.034,rookie,user_109604
10992,2019-06-07 16:59:13.268,rookie,user_97454
10993,2019-07-31 00:42:27.501,rookie,user_81253
10994,2019-08-31 16:49:42.864,rookie,user_109967
10995,2019-07-20 20:57:29.409,rookie,user_31690
10996,2019-05-16 22:16:12.048,rookie,user_49519
10997,2019-10-04 14:15:20.687,rookie,user_63609
10998,2019-08-02 14:06:59.668,rookie,user_76707
10999,2019-08-15 07:08:28.721,rookie,user_4675
11000,2019-07-12 10:55:50.518,rookie,user_102318
11001,2019-06-23 21:25:37.968,casual,user_76640
11002,2019-05-17 13:04:33.570,rookie,user_85156
11003,2019-08-02 01:50:48.646,player,user_77596
11004,2019-07-25 04:48:19.368,rookie,user_82121
11006,2019-09-26 02:01:43.474,rookie,user_73918
11007,2019-07-14 16:18:22.766,rookie,user_44626
11008,2019-06-28 10:36:12.295,rookie,user_93932
11009,2019-06-13 23:47:53.164,casual,user_106928
11010,2019-05-25 11:36:31.587,rookie,user_26826
11011,2019-06-25 00:33:10.096,rookie,user_62569
11012,2019-06-16 13:44:47.006,casual,user_76867
11013,2019-08-02 17:52:32.960,casual,user_77989
11014,2019-09-24 00:38:55.906,rookie,user_41731
11015,2019-09-11 23:36:51.775,rookie,user_19479
11016,2019-07-30 00:58:10.727,casual,user_108492
11018,2019-08-12 22:57:27.198,casual,user_92457
11019,2019-06-18 11:24:15.445,rookie,user_106859
11020,2019-08-23 13:46:50.536,rookie,user_42311
11021,2019-07-18 17:28:31.643,rookie,user_49684
11023,2019-07-25 15:37:50.177,rookie,user_56138
11024,2019-08-02 20:08:31.016,player,user_13948
11025,2019-06-10 21:49:41.660,rookie,user_1989
11026,2019-09-22 22:55:19.255,rookie,user_98884
11027,2019-08-29 14:13:27.288,casual,user_17897
11028,2019-08-10 17:50:25.359,casual,user_74676
11029,2019-10-09 20:25:05.310,rookie,user_1399
11030,2019-09-01 18:51:12.299,rookie,user_86806
11031,2019-09-04 05:36:13.569,rookie,user_99492
11033,2019-08-31 06:04:42.684,rookie,user_64689
11034,2019-07-17 22:06:18.140,casual,user_328
11035,2019-09-15 22:08:27.314,rookie,user_52226
11036,2019-10-01 02:30:00.554,casual,user_12872
11037,2019-08-15 02:36:52.429,casual,user_74676
11038,2019-09-10 03:29:33.716,rookie,user_100333
11039,2019-09-17 17:00:58.863,rookie,user_99907
11040,2019-08-01 04:47:23.627,rookie,user_42584
11041,2019-07-21 20:48:42.287,rookie,user_98930
11042,2019-10-04 07:12:13.569,rookie,user_59299
11043,2019-08-21 04:22:37.610,rookie,user_102318
11044,2019-09-19 14:47:58.470,rookie,user_41731
11045,2019-08-11 00:36:54.623,rookie,user_108936
11046,2019-05-29 15:34:48.493,rookie,user_77078
11047,2019-10-04 21:39:39.899,casual,user_62851
11048,2019-08-11 14:16:58.754,casual,user_57011
11049,2019-09-05 19:01:23.645,rookie,user_7253
11050,2019-07-05 00:14:05.871,whale,user_8590
11051,2019-09-17 20:10:03.267,rookie,user_31825
11052,2019-09-19 10:40:59.177,rookie,user_43165
11053,2019-09-24 12:59:24.033,rookie,user_41731
11054,2019-09-02 13:20:46.480,rookie,user_35200
11055,2019-07-30 08:03:07.781,rookie,user_77989
11056,2019-09-04 21:14:14.503,rookie,user_109967
11057,2019-08-22 10:52:13.884,casual,user_35696
11058,2019-10-08 06:07:30.297,rookie,user_93385
11060,2019-07-15 07:57:20.483,rookie,user_9439
11061,2019-07-27 23:59:25.257,rookie,user_43887
11063,2019-08-09 06:11:15.902,rookie,user_26714
11064,2019-10-05 05:39:23.984,casual,user_35200
11065,2019-06-28 03:11:54.937,rookie,user_72892
11066,2019-09-14 20:58:08.367,rookie,user_35997
11067,2019-08-13 13:56:53.818,casual,user_2567
11068,2019-07-25 13:21:07.209,rookie,user_70571
11070,2019-07-31 03:21:23.835,casual,user_43887
11072,2019-06-24 07:37:55.838,rookie,user_76640
11073,2019-06-11 16:16:05.263,rookie,user_93600
11074,2019-06-12 00:02:28.694,casual,user_59868
11075,2019-09-22 03:26:10.839,casual,user_31798
11076,2019-07-08 06:27:24.833,rookie,user_85570
11077,2019-08-27 23:46:59.201,rookie,user_73720
11078,2019-08-16 06:00:49.489,casual,user_10851
11079,2019-07-26 19:01:37.730,whale,user_57454
11080,2019-07-18 10:50:46.784,rookie,user_91088
11081,2019-08-07 15:23:39.119,rookie,user_94410
11082,2019-07-30 01:43:49.386,casual,user_16655
11083,2019-06-20 08:25:41.726,casual,user_108744
11084,2019-09-30 02:51:00.689,rookie,user_41731
11085,2019-10-02 23:22:16.520,rookie,user_94323
11086,2019-08-08 21:29:23.371,casual,user_58598
11087,2019-09-22 11:47:44.895,casual,user_82327
11088,2019-09-26 20:49:51.899,rookie,user_104485
11089,2019-08-09 00:33:08.382,rookie,user_20060
11090,2019-07-08 15:16:05.309,rookie,user_92393
11091,2019-07-24 21:13:07.233,rookie,user_65966
11092,2019-08-10 00:22:56.488,casual,user_17992
11093,2019-09-26 10:15:49.583,player,user_41731
11094,2019-09-04 15:32:38.441,rookie,user_33464
11096,2019-09-25 14:14:40.034,casual,user_8226
11097,2019-09-04 03:05:03.062,casual,user_1399
11098,2019-06-26 19:17:36.069,rookie,user_108584
11099,2019-08-31 21:32:20.168,rookie,user_109967
11100,2019-06-24 13:46:59.513,rookie,user_59008
11101,2019-07-24 21:33:39.294,rookie,user_56280
11102,2019-07-31 12:00:01.817,casual,user_75783
11103,2019-08-24 19:11:30.067,rookie,user_26705
11104,2019-06-11 10:27:11.417,rookie,user_105181
11105,2019-10-06 02:48:16.754,rookie,user_91486
11106,2019-08-17 00:39:03.643,rookie,user_109955
11107,2019-08-10 03:28:25.152,rookie,user_65092
11108,2019-09-09 19:35:39.611,rookie,user_73494
11109,2019-07-21 22:21:19.413,casual,user_96584
11110,2019-09-17 13:36:39.946,casual,user_108478
11111,2019-09-08 20:50:25.405,rookie,user_72177
11112,2019-08-30 06:49:20.991,rookie,user_34522
11113,2019-09-06 14:44:17.741,rookie,user_1555
11115,2019-05-25 20:37:39.963,rookie,user_36941
11116,2019-06-13 10:31:21.367,casual,user_41306
11117,2019-07-04 04:53:06.773,rookie,user_81212
11118,2019-09-13 19:31:15.443,rookie,user_1085
11119,2019-09-14 05:19:12.034,player,user_14285
11120,2019-09-10 12:29:54.600,rookie,user_40735
11122,2019-10-09 04:50:23.684,casual,user_69337
11123,2019-05-30 06:35:53.783,rookie,user_43942
11124,2019-09-13 20:21:20.642,rookie,user_14970
11125,2019-08-14 00:26:00.255,rookie,user_37077
11126,2019-08-21 02:26:46.543,casual,user_55436
11127,2019-08-25 14:25:14.232,rookie,user_103165
11128,2019-06-24 00:30:37.307,casual,user_49969
11129,2019-08-24 04:11:41.185,rookie,user_1521
11130,2019-08-28 22:50:59.499,rookie,user_70724
11131,2019-09-28 02:58:57.452,rookie,user_3282
11132,2019-08-12 00:09:39.336,player,user_13948
11133,2019-06-28 04:38:57.870,rookie,user_17646
11134,2019-07-16 06:20:18.951,rookie,user_41460
11135,2019-08-19 16:41:08.599,rookie,user_66869
11136,2019-06-12 14:08:04.747,rookie,user_4887
11137,2019-08-10 22:50:32.822,rookie,user_30053
11138,2019-06-17 10:46:01.372,rookie,user_69771
11139,2019-10-04 20:02:22.519,rookie,user_84837
11140,2019-08-20 07:30:40.632,rookie,user_88254
11141,2019-05-23 12:11:05.837,rookie,user_58612
11142,2019-10-09 11:14:57.830,casual,user_108359
11144,2019-09-23 03:45:35.020,rookie,user_99492
11145,2019-06-16 10:21:51.102,rookie,user_46980
11147,2019-07-08 23:11:47.921,rookie,user_87686
11148,2019-08-27 19:59:24.479,rookie,user_51013
11149,2019-06-21 22:53:32.611,casual,user_62851
11150,2019-08-03 23:31:37.441,rookie,user_109967
11151,2019-07-24 16:45:49.281,rookie,user_45096
11152,2019-06-29 03:33:00.937,rookie,user_46800
11153,2019-09-15 20:22:45.920,rookie,user_10629
11155,2019-09-05 03:36:32.712,player,user_14285
11156,2019-08-04 05:28:02.880,rookie,user_53326
11157,2019-09-30 04:56:36.626,rookie,user_98818
11158,2019-09-03 02:30:24.459,rookie,user_70386
11159,2019-09-05 00:03:11.804,casual,user_88216
11160,2019-07-31 21:21:52.001,player,user_10851
11161,2019-06-16 04:16:49.549,casual,user_82144
11162,2019-07-14 13:37:18.168,rookie,user_53661
11163,2019-09-09 03:32:28.203,rookie,user_47118
11164,2019-08-14 15:36:25.871,rookie,user_42457
11165,2019-08-12 21:40:50.298,rookie,user_107918
11166,2019-08-16 00:09:00.396,rookie,user_63998
11167,2019-06-17 05:00:29.474,casual,user_76169
11168,2019-09-26 08:03:15.200,rookie,user_60861
11169,2019-09-11 13:39:17.821,rookie,user_70436
11170,2019-09-09 04:30:27.710,rookie,user_100333
11172,2019-08-12 12:54:38.880,casual,user_82352
11173,2019-09-18 03:39:55.926,rookie,user_41731
11174,2019-09-01 14:36:32.936,rookie,user_100115
11175,2019-10-03 17:33:00.395,player,user_44266
11176,2019-07-09 00:14:28.887,rookie,user_66546
11177,2019-09-25 16:55:16.643,rookie,user_2543
11178,2019-05-17 21:35:04.449,casual,user_88107
11179,2019-06-27 13:34:14.040,casual,user_55000
11180,2019-09-26 01:40:02.180,rookie,user_33218
11181,2019-06-26 03:25:13.590,casual,user_7003
11182,2019-08-02 03:38:17.019,casual,user_77097
11183,2019-05-21 08:31:30.045,rookie,user_5373
11184,2019-09-07 16:38:03.905,casual,user_84837
11185,2019-09-21 02:33:08.942,player,user_58133
11187,2019-06-16 09:30:07.911,rookie,user_67878
11188,2019-09-15 07:52:25.138,casual,user_100333
11189,2019-10-01 02:43:36.285,casual,user_57430
11190,2019-09-25 13:13:48.728,rookie,user_78226
11191,2019-10-01 21:11:26.492,casual,user_41731
11192,2019-10-03 06:25:05.885,rookie,user_36410
11193,2019-07-19 03:09:20.088,player,user_435
11194,2019-09-28 06:39:07.157,rookie,user_83989
11196,2019-05-16 10:45:04.600,rookie,user_11079
11197,2019-09-04 10:07:01.109,rookie,user_27035
11198,2019-07-04 05:44:43.194,rookie,user_2347
11199,2019-09-09 23:18:48.284,rookie,user_12949
11200,2019-08-27 15:42:09.445,rookie,user_13596
11201,2019-09-10 21:21:59.859,casual,user_73494
11202,2019-08-31 10:00:15.327,rookie,user_35416
11203,2019-08-10 12:22:31.613,rookie,user_43069
11204,2019-08-10 10:18:28.180,casual,user_8226
11205,2019-09-08 21:46:51.442,rookie,user_73494
11206,2019-06-28 17:14:42.555,rookie,user_63326
11207,2019-10-03 21:26:25.203,rookie,user_41731
11208,2019-06-17 03:30:13.960,rookie,user_30053
11209,2019-09-12 02:49:40.391,rookie,user_43276
11210,2019-09-30 20:45:35.592,player,user_82327
11212,2019-06-16 09:22:39.655,casual,user_69893
11213,2019-09-06 08:06:31.352,rookie,user_33164
11214,2019-09-25 01:07:41.634,casual,user_86887
11215,2019-07-03 07:49:34.377,casual,user_94293
11216,2019-09-29 09:04:46.795,rookie,user_8226
11217,2019-05-24 12:46:48.826,rookie,user_54564
11218,2019-10-05 03:03:11.703,casual,user_17992
11220,2019-08-22 04:53:40.775,rookie,user_57454
11221,2019-08-23 11:51:15.286,casual,user_103996
11222,2019-07-23 09:40:46.799,rookie,user_89705
11223,2019-09-18 15:30:20.742,rookie,user_59918
11224,2019-08-17 18:57:23.150,rookie,user_70614
11225,2019-09-12 00:49:14.949,player,user_19093
11226,2019-07-18 17:57:43.679,player,user_13948
11227,2019-09-06 15:44:26.710,casual,user_56511
11228,2019-08-07 23:46:34.158,rookie,user_73498
11229,2019-06-18 13:15:13.635,rookie,user_53542
11230,2019-05-22 13:15:32.121,rookie,user_26205
11231,2019-08-30 14:15:44.205,rookie,user_29517
11232,2019-09-29 12:42:09.205,rookie,user_23445
11233,2019-10-06 03:53:28.664,casual,user_97974
11234,2019-07-01 02:08:28.299,rookie,user_49969
11235,2019-08-08 18:57:59.236,rookie,user_20900
11236,2019-07-14 13:41:09.682,casual,user_53661
11237,2019-08-08 00:27:01.690,casual,user_58598
11238,2019-09-23 13:56:36.076,rookie,user_73854
11239,2019-07-29 08:04:15.845,casual,user_10851
11240,2019-08-17 16:33:26.978,rookie,user_57393
11241,2019-09-08 22:18:49.270,rookie,user_26068
11242,2019-07-03 15:06:14.490,rookie,user_33431
11243,2019-09-30 16:52:28.412,rookie,user_46290
11244,2019-09-28 15:22:45.221,rookie,user_104485
11246,2019-08-31 22:11:56.541,player,user_64195
11247,2019-07-21 20:29:19.256,rookie,user_52137
11248,2019-07-18 19:25:44.773,rookie,user_102318
11249,2019-09-18 23:53:25.850,casual,user_17992
11250,2019-08-05 02:16:53.699,player,user_92474
11251,2019-07-26 20:41:59.195,rookie,user_18234
11252,2019-09-07 09:25:16.340,rookie,user_105428
11253,2019-09-18 14:20:51.132,rookie,user_109967
11254,2019-09-18 11:10:40.172,casual,user_85051
11255,2019-05-31 13:14:27.954,rookie,user_53890
11256,2019-08-29 18:30:02.408,rookie,user_74094
11257,2019-07-08 15:40:59.150,rookie,user_33922
11259,2019-09-15 13:04:25.132,rookie,user_2482
11260,2019-08-10 03:20:19.238,rookie,user_3843
11261,2019-10-10 00:30:03.204,casual,user_101483
11262,2019-10-10 01:26:04.230,player,user_29889
11263,2019-07-19 23:56:52.743,player,user_13948
11264,2019-10-06 21:16:11.390,casual,user_68930
11265,2019-06-07 22:13:11.747,rookie,user_110113
11266,2019-08-08 10:22:15.382,rookie,user_88998
11267,2019-08-08 21:34:50.351,rookie,user_75089
11268,2019-07-07 23:18:52.417,rookie,user_8590
11269,2019-07-21 20:07:51.088,player,user_61556
11270,2019-07-28 02:17:15.195,rookie,user_64119
11271,2019-06-27 01:09:02.119,rookie,user_107181
11273,2019-07-01 10:06:23.089,rookie,user_47368
11274,2019-08-03 20:09:01.225,rookie,user_81707
